SWVersion:1.0
Serial Number,Test Start Time,Test Stop Time, SubStation ID, Overall Result, FailingBands,Frequency（GHz）,Mag Log(dB),
AMV2204820024671WK2,2021/6/10 17:56:34,2021/6/10 17:56:36,HV0-1,PASS,NONE,6.495,-13.4073986559,
AMV2204820024671WK2,2021/6/10 17:58:39,2021/6/10 17:58:41,HV0-1,FAIL,S44 ,6.446,-11.8684912108,
AMV2204820024671WK2,2021/6/10 18:06:33,2021/6/10 18:06:35,HV0-1,FAIL,S44 ,6.604,-12.4869367455,
,2021/6/10 18:06:37,2021/6/10 18:06:39,HV0-1,FAIL,S44 ,6.565,-12.1992087344,
AMV2204820024671WK2,2021/6/10 18:08:10,2021/6/10 18:08:12,HV0-1,PASS,NONE,6.515,-14.3202807538,
,2021/6/10 18:08:14,2021/6/10 18:08:16,HV0-1,PASS,NONE,6.456,-13.6536690801,
,2021/6/10 18:08:18,2021/6/10 18:08:20,HV0-1,FAIL,S44 ,6.495,-11.9313699715,
,2021/6/10 18:08:22,2021/6/10 18:08:24,HV0-1,FAIL,S44 ,6.525,-12.1330836834,
AMV0112820024671W31,2021/6/10 18:15:13,2021/6/10 18:15:15,HV0-1,PASS,NONE,6.505,-14.306165724,
,2021/6/10 18:15:17,2021/6/10 18:15:19,HV0-1,PASS,NONE,6.446,-13.4326737212,
,2021/6/10 18:15:22,2021/6/10 18:15:24,HV0-1,FAIL,S44 ,6.505,-11.8471809401,
,2021/6/10 18:15:25,2021/6/10 18:15:27,HV0-1,PASS,NONE,6.466,-11.3548143532,
AMV0112820024671W31,2021/6/10 18:16:16,2021/6/10 18:16:18,HV0-1,FAIL,S44 ,6.495,-13.2543436278,
,2021/6/10 18:16:20,2021/6/10 18:16:22,HV0-1,FAIL,S44 ,6.436,-14.8685122877,
,2021/6/10 18:16:23,2021/6/10 18:16:25,HV0-1,FAIL,S44 ,6.505,-15.0523508487,
,2021/6/10 18:16:27,2021/6/10 18:16:29,HV0-1,FAIL,S44 ,6.495,-14.5051230585,
,2021/6/10 18:16:31,2021/6/10 18:16:33,HV0-1,FAIL,S44 ,6.456,-14.1204358154,
,2021/6/10 18:16:35,2021/6/10 18:16:37,HV0-1,FAIL,S44 ,6.456,-14.1034443631,
,2021/6/10 18:16:39,2021/6/10 18:16:41,HV0-1,FAIL,S44 ,6.466,-14.3444507857,
,2021/6/10 18:16:42,2021/6/10 18:16:44,HV0-1,FAIL,S44 ,6.446,-14.7003456513,
,2021/6/10 18:16:46,2021/6/10 18:16:48,HV0-1,FAIL,S44 ,6.416,-13.8674151222,
,2021/6/10 18:16:53,2021/6/10 18:16:55,HV0-1,FAIL,S44 ,6.436,-13.511457231,
,2021/6/10 18:16:58,2021/6/10 18:17:00,HV0-1,FAIL,S44 ,6.446,-13.1702223984,
,2021/6/10 18:17:03,2021/6/10 18:17:05,HV0-1,FAIL,S44 ,6.565,-12.6209423723,
,2021/6/10 18:17:08,2021/6/10 18:17:10,HV0-1,FAIL,S44 ,6.495,-11.7274239145,
,2021/6/10 18:17:13,2021/6/10 18:17:15,HV0-1,FAIL,S44 ,6.505,-11.3232998044,
AMV0112820024671W31,2021/6/10 18:19:44,2021/6/10 18:19:46,HV0-1,FAIL,S44 ,6.446,-12.5326100608,
,2021/6/10 18:19:47,2021/6/10 18:19:49,HV0-1,FAIL,S44 ,6.416,-14.321984115,
,2021/6/10 18:19:52,2021/6/10 18:19:54,HV0-1,FAIL,S44 ,6.406,-13.4885744679,
,2021/6/10 18:19:56,2021/6/10 18:19:58,HV0-1,FAIL,S44 ,6.456,-12.8371213399,
,2021/6/10 18:20:00,2021/6/10 18:20:02,HV0-1,FAIL,S44 ,6.446,-11.3599275693,
AMV0112820024671W31,2021/6/10 19:16:13,2021/6/10 19:16:14,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.9314356498,
,2021/6/10 19:16:16,2021/6/10 19:16:18,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92285095399,
,2021/6/10 19:16:21,2021/6/10 19:16:23,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91916025087,
,2021/6/10 19:16:25,2021/6/10 19:16:28,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.9297194381,
,2021/6/10 19:16:30,2021/6/10 19:16:32,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91683733761,
,2021/6/10 19:16:34,2021/6/10 19:16:36,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91720089591,
AMV0112820024671W31,2021/6/10 19:17:28,2021/6/10 19:17:30,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92581277272,
,2021/6/10 19:17:31,2021/6/10 19:17:33,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.9117318527,
,2021/6/10 19:17:37,2021/6/10 19:17:39,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91307596661,
,2021/6/10 19:17:41,2021/6/10 19:17:43,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91010014463,
,2021/6/10 19:17:45,2021/6/10 19:17:47,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91379310349,
,2021/6/10 19:18:11,2021/6/10 19:18:13,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92259888292,
AMV0112820024671W31,2021/6/10 19:20:06,2021/6/10 19:20:08,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92374878501,
,2021/6/10 19:20:10,2021/6/10 19:20:12,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91316574342,
,2021/6/10 19:20:15,2021/6/10 19:20:17,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92255113296,
,2021/6/10 19:20:19,2021/6/10 19:20:21,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.92106458461,
,2021/6/10 19:20:25,2021/6/10 19:20:27,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91991272013,
,2021/6/10 19:20:29,2021/6/10 19:20:31,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.90955165686,
AMV0112820024671W31,2021/6/10 19:25:15,2021/6/10 19:25:17,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.928447729,
,2021/6/10 19:25:19,2021/6/10 19:25:21,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91617081846,
,2021/6/10 19:25:23,2021/6/10 19:25:25,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91184777698,
,2021/6/10 19:25:27,2021/6/10 19:25:29,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91908146121,
,2021/6/10 19:25:31,2021/6/10 19:25:33,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91094381937,
,2021/6/10 19:25:35,2021/6/10 19:25:37,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91281103436,
,2021/6/10 19:25:39,2021/6/10 19:25:41,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91827463309,
,2021/6/10 19:25:43,2021/6/10 19:25:45,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91649684566,
,2021/6/10 19:25:47,2021/6/10 19:25:49,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92390655452,
,2021/6/10 19:25:56,2021/6/10 19:25:57,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91538692252,
,2021/6/10 19:26:04,2021/6/10 19:26:06,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.9137942631,
,2021/6/10 19:26:12,2021/6/10 19:26:14,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91556097842,
,2021/6/10 19:26:20,2021/6/10 19:26:22,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91510152275,
,2021/6/10 19:26:28,2021/6/10 19:26:30,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92015043227,
AMV0112820024671W31,2021/6/10 19:32:10,2021/6/10 19:32:12,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92430474567,
,2021/6/10 19:32:15,2021/6/10 19:32:17,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91977383925,
,2021/6/10 19:32:19,2021/6/10 19:32:20,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91021468881,
,2021/6/10 19:32:23,2021/6/10 19:32:25,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.92473122672,
,2021/6/10 19:32:26,2021/6/10 19:32:28,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91636823599,
,2021/6/10 19:32:30,2021/6/10 19:32:32,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91231115637,
,2021/6/10 19:32:34,2021/6/10 19:32:36,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.90769148291,
,2021/6/10 19:32:38,2021/6/10 19:32:40,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91287977141,
,2021/6/10 19:32:42,2021/6/10 19:32:44,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91318588276,
,2021/6/10 19:32:51,2021/6/10 19:32:53,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.90806388795,
,2021/6/10 19:32:59,2021/6/10 19:33:01,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.90791986875,
,2021/6/10 19:33:07,2021/6/10 19:33:09,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.90885314387,
,2021/6/10 19:33:16,2021/6/10 19:33:18,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.9072925519,
,2021/6/10 19:33:24,2021/6/10 19:33:26,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.90731937356,
AMV0112820024671W31,2021/6/10 19:34:31,2021/6/10 19:34:33,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91641383999,
,2021/6/10 19:34:35,2021/6/10 19:34:37,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91422738908,
,2021/6/10 19:34:39,2021/6/10 19:34:41,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91121808612,
,2021/6/10 19:34:43,2021/6/10 19:34:45,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.9092063374,
,2021/6/10 19:34:47,2021/6/10 19:34:49,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.90937699284,
,2021/6/10 19:34:51,2021/6/10 19:34:53,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91168162029,
,2021/6/10 19:34:55,2021/6/10 19:34:57,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91193885895,
,2021/6/10 19:34:59,2021/6/10 19:35:01,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.91635772123,
,2021/6/10 19:35:03,2021/6/10 19:35:05,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.9130024614,
,2021/6/10 19:35:12,2021/6/10 19:35:14,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.90965859307,
,2021/6/10 19:35:20,2021/6/10 19:35:22,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.91003959691,
,2021/6/10 19:35:28,2021/6/10 19:35:30,HV0-1,FAIL,S11 S22 S33 ,6.951,-1.90745832606,
,2021/6/10 19:35:36,2021/6/10 19:35:38,HV0-1,FAIL,S11 S22 S33 ,6.941,-1.9040555828,
