-0.872474045394,-0.881885225733,-0.890085970293,-0.903992172911,-0.901882527077,-0.885247110716,-0.873442237443,-0.849528096351,-0.816384270328,-0.839315376744,-0.835924074359,-0.745233235356,-0.685904223445,-0.699441867925,-0.660358307066,-0.597986087816,-0.611803076767,-0.595279103499,-0.524664820232,-0.531030041517,-0.54804761563,-0.482219153559,-0.437365257214,-0.458572456499,-0.456853656926,-0.425486211203,-0.425181608347,-0.42410680936,-0.391706740974,-0.368791918024,-0.395797748109,-0.401244075001,-0.382974716368,-0.36840557167,-0.363047270011,-0.354149172544,-0.346245092331,-0.357098726212,-0.362123446713,-0.354232337301,-0.350917907751,-0.359110525312,-0.356965178905,-0.358190285599,-0.365753065625,-0.352447811331,-0.352065230734,-0.363123991025,-0.360714936804,-0.35393508413,-0.363128479605,-0.374768046559,-0.36806152087,-0.366563343411,-0.369948699556,-0.365894461432,-0.358513396177,-0.360944654197,-0.369016635114,-0.371527049699,-0.371222565775,-0.375000353251,-0.384444486316,-0.381335467806,-0.377679763254,-0.377953649126,-0.37905811836,-0.378210152154,-0.375152965988,-0.380546742635,-0.382694197915,-0.377229669469,-0.379345065182,-0.391098860385,-0.38460529043,-0.376514961208,-0.379324024174,-0.387684958776,-0.384349447908,-0.385050572713,-0.384068507476,-0.37959498245,-0.378548514868,-0.383034075354,-0.385200090787,-0.382934592533,-0.381488936035,-0.37884307962,-0.369441397551,-0.372901821601,-0.387926747827,-0.386169863914,-0.374710987456,-0.382871911461,-0.391601280647,-0.386917497925,-0.387766100315,-0.389236882828,-0.377082021069,-0.375526860239,-0.390671619518,-0.412504696719,-0.416818478452,-0.421741736736,-0.426850574591,-0.431148840862,-0.436174040071,-0.44917243579,-0.458465193528,-0.45953310207,-0.482759127963,-0.51370234755,-0.547651976372,-0.610394350607,-0.644091237708,-0.620445874775,-0.644353710976,-0.712083789012,-0.719757328652,-0.755121987005,-0.84678945683,-0.855315343539,-0.841097284505,-0.932443166674,-0.984116783995,-0.948102987718,-0.94866002926,-0.950133801411,-0.909041648066,-0.874801646615,-0.895037536849,-0.915379390761,-0.897897920593,-0.867423440913,-0.874246960402,-0.886004401297,-0.855689229593,-0.801615826016,-0.773885707817,-0.751690372443,-0.709283855654,-0.694186236941,-0.735404160166,-0.73669144962,-0.69523278563,-0.719254204621,-0.761187585115,-0.720097521525,-0.690280362679,-0.695207541424,-0.652375488885,-0.638428796846,-0.712546364395,-0.744833957868,-0.725147705252,-0.722553297122,-0.709000351554,-0.693974010615,-0.704017683277,-0.713787198669,-0.711931319682,-0.704590339768,-0.714413737256,-0.739912459948,-0.763263417689,-0.784619665221,-0.792507079197,-0.783173711638,-0.777337020996,-0.790499161169,-0.796288476352,-0.813394725729,-0.854623125625,-0.866025894454,-0.859581540513,-0.924327172243,-0.979013965475,-0.969405828006,-0.99901173395,-1.00852669091,-0.969600015424,-1.0451866921,-1.15961164339,-1.15960830134,-1.16081617002,-1.22326101828,-1.22181744174,-1.20179875068,-1.25989545532,-1.28514852256,-1.25526139128,-1.29941403811,-1.3842078584,-1.37220248553,-1.34086656435,-1.36915937828,-1.39001916132,-1.34127300109,-1.28265442535,-1.27352069541,-1.24871947413,-1.20644750563,-1.21889203843,-1.26367986556,-1.26957963932,-1.22007616971,-1.17552973832,-1.14183520391,-1.08374996295,-1.05353896212,-1.07950067877,-1.0683192295,-1.01913217954,-0.993565971932,-0.979202409079,-0.951518877469,-0.950827259327,-0.963126891596,-0.931749502426,-0.882684421547,-0.847508235926,-0.828156990679,-0.829530908578,-0.851974912917,-0.874763402254,-0.871152074445,-0.838675835989,-0.810970146795,-0.804738213694,-0.792940830637,-0.781417139513,-0.788311436618,-0.753652693207,-0.726049524783,-0.817089557884,-0.909390334643,-0.873861826965,-0.847616156231,-0.803801877011,-0.6847101226,-0.675372779974,-0.776233798151,-0.806219722577,-0.789556328068,-0.803105278629,-0.778097198769,-0.714690586784,-0.687412168817,-0.70575024195,-0.708838977691,-0.672225556768,-0.643199466512,-0.675416428229,-0.687925131937,-0.66981528011,-0.708694669754,-0.715338731555,-0.617424860297,-0.587628905403,-0.596796167658,-0.557058116947,-0.623415666157,-0.745239330099,-0.72816123729,-0.66967066137,-0.663858869217,-0.629743832305,-0.609536440872,-0.655142191087,-0.706081076977,-0.703892934206,-0.616899943824,-0.545769190965,-0.554755595098,-0.563689430585,-0.58378531382,-0.655346988794,-0.669401503976,-0.601150811502,-0.554195092188,-0.557412877587,-0.546166118028,-0.54075969191,-0.589260811801,-0.625870825991,-0.610086082186,-0.617140435957,-0.645671726143,-0.619690884715,-0.598223800296,-0.600359143592,-0.621697917694,-0.729256904805,-0.827895478009,-0.759661129931,-0.749757602166,-0.802008969478,-0.728241471186,-0.79398806786,-1.0402072058,-1.01377774105,-0.845148650891,-0.896025702366,-0.917748706278,-0.846194002642,-0.957112341892,-1.10677953983,-1.09264870697,-1.04729387615,-1.06748681014,-1.07646243138,-1.04802950167,-1.04335673158,-1.10124098203,-1.13490300499,-1.10317743625,-1.09926031667,-1.15569371057,-1.17409571587,-1.18238752939,-1.20368465472,-1.12963852415,-1.05015882097,-1.07166140872,-1.07506809892,-1.07500149257,-1.16453727595,-1.20094535686,-1.17840422054,-1.16483516607,-1.11094765185,-1.03805243846,-1.03944154731,-1.06103150458,-1.11662442263,-1.18770625455,-1.18975786726,-1.14271779328,-1.10011755487,-1.05500426688,-1.00033266051,-0.979289811052,-1.00182098674,-1.04757908745,-1.07508125841,-1.09422352418,-1.11730038061,-1.09472567412,-1.0068249086,-0.95411514626,-0.959134117469,-0.956069300443,-0.984443915623,-1.05182136546,-1.08965321983,-1.06129657389,-1.08855367632,-1.21374509876,-1.2264155765,-1.0949097727,-1.05526106051,-1.08141264924,-1.03028146904,-1.08077155078,-1.29000747678,-1.35114153124,-1.22619353795,-1.19813109792,-1.24437116159,-1.18501644284,-1.10064720041,-1.19135335137,-1.30362901612,-1.24058159301,-1.23382847056,-1.47988113071,-1.57176962737,-1.369648492,-1.35519588671,-1.39086942665,-1.1191678605,-1.05990935657,-1.38931720042,-1.43892337939,-1.3035025531,-1.45269833801,-1.52108065353,-1.36660650684,-1.35509993267,-1.37732246413,-1.24956032472,-1.22225648788,-1.35979788335,-1.50387329451,-1.61920221152,-1.6451799246,-1.56056530557,-1.45104200975,-1.39821977251,-1.36837444758,-1.37239447528,-1.43416837432,-1.50736612657,-1.53628802146,-1.56495037342,-1.61413454019,-1.58171130269,-1.48493871155,-1.4613502996,-1.43052792028,-1.36303733232,-1.41687771968,-1.52010237718,-1.48038788353,-1.41840883665,-1.41723642036,-1.38118123509,-1.31808742234,-1.28232249794,-1.20560737983,-1.11929689139,-1.10881140343,-1.1513670623,-1.16856676509,-1.16387319155,-1.17343993416,-1.14443412038,-1.06393550296,-0.996223459963,-0.963195773711,-0.961482799087,-1.00113679481,-1.04912093799,-1.05911083278,-1.03730062521,-0.986904091702,-0.936818331011,-0.893383168278,-0.841387710214,-0.817275816021,-0.863564638858,-0.906203774576,-0.869603456452,-0.848952843277,-0.79565174131,-0.742360521128,-0.727199330208,-0.677345047553,-0.60975868197,-0.647288914983,-0.732407214271,-0.752049860879,-0.797321201771,-0.795900002409,-0.72421069812,-0.66989980503,-0.627905523225,-0.609747162584,-0.619320149871,-0.66952214545,-0.749637212355,-0.814694175923,-0.835695375175,-0.850179389472,-0.819338227457,-0.725385699495,-0.681512470502,-0.707806309339,-0.692886092312,-0.759698098899,-0.979898847619,-1.0272319581,-0.870974795602,-0.860526057721,-0.901884542366,-0.832337702609,-0.862538064019,-0.919407609637,-0.826407355523,-0.808394791821,-0.921125927871,-0.99449046936,-0.987137869517,-0.984332288641,-0.957778153281,-0.910358647706,-0.876956043267,-0.906789047124,-0.996882097292,-1.07743755385,-1.11769059834,-1.21019367888,-1.32658689871,-1.32496225187,-1.19193518515,-1.08097917255,-1.03579698137,-0.980822504368,-1.09126103218,-1.34948065697,-1.41175660413,-1.31478802673,-1.34877993688,-1.30263509157,-1.08974991878,-1.02298469299,-1.07492275877,-1.06224277461,-1.13041193495,-1.36307290138,-1.50151376612,-1.49547666446,-1.45173305705,-1.37545686341,-1.22060919763,-1.09585040978,-1.10651089403,-1.21783052998,-1.33349717288,-1.46815870187,-1.58917809578,-1.64658333092,-1.7319477573,-1.71605479777,-1.42599208918,-1.22587595413,-1.31558348589,-1.33825222097,-1.52708170212,-1.99463665001,-1.95304864428,-1.55031843175,-1.66817188198,-1.77404596664,-1.45598026262,-1.41647009531,-1.48441159201,-1.22074178909,-1.23228647799,-1.60094934505,-1.66889988985,-1.4989200292,-1.49168306045,-1.47113383102,-1.28541166458,-1.17194921066,-1.2448196011,-1.29915471948,-1.29015812216,-1.40534136029,-1.60487363635,-1.63183252156,-1.54293162723,-1.45761315912,-1.31938349644,-1.16514029722,-1.13900439088,-1.21446065883,-1.32935454107,-1.44632646469,-1.53455432773,-1.58258807739,-1.52884690712,-1.39048195006,-1.31044266225,-1.28193481797,-1.30161679311,-1.43416544114,-1.60380463705,-1.70168180112,-1.70999666177,-1.67638301094,-1.60714951613,-1.53634871086,-1.51564361267,-1.53052720369,-1.54420412215,-1.56784118055,-1.63806740024,-1.74823863896,-1.85573353115,-1.85735491847,-1.75660021503,-1.65485148201,-1.5975276366,-1.52081688701,-1.55356133862,-1.73223674516,-1.77087000828,-1.69727707232,-1.84787982854,-1.89868195078,-1.61320620672,-1.53439070076,-1.57416266646,-1.38983254876,-1.47489511161,-1.85755699162,-1.90676640534,-1.76711819446,-1.77619213042,-1.73331701667,-1.62776459079,-1.64296452206,-1.69389829406,-1.68785300834,-1.64151077853,-1.63606783391,-1.71170580274,-1.75471047679,-1.70970667216,-1.73625160956,-1.75460854786,-1.51138787923,-1.26388512807,-1.32909079536,-1.43732233365,-1.50987972073,-1.70320900399,-1.79898859201,-1.66709384513,-1.48815756568,-1.33722692308,-1.2682864668,-1.31211851161,-1.43516844627,-1.6293291338,-1.81259678871,-1.84907410348,-1.77331181168,-1.71566422197,-1.66787780976,-1.55942115959,-1.44867018103,-1.47687891648,-1.61555559098,-1.74150586045,-1.86418038262,-1.94395439249,-1.8674623478,-1.73382661522,-1.73770611313,-1.72400472764,-1.63088990274,-1.64520737989,-1.73141782088,-1.77364884291,-1.83176346871,-1.84022812162,-1.77584142853,-1.72016268148,-1.65178541054,-1.58603671464,-1.55382588997,-1.4999979634,-1.53268314153,-1.69731654946,-1.79291171202,-1.75691265278,-1.70311098506,-1.61390206968,-1.51413142276,-1.50004298867,-1.57224749202,-1.61040772958,-1.57233090445,-1.50353626104,-1.5037812626,-1.51048450828,-1.51279461118,-1.60211847348,-1.54700189789,-1.25973047896,-1.19414202646,-1.3396433544,-1.32355154808,-1.42587652873,-1.62147263729,-1.53583864842,-1.44775041469,-1.43275671329,-1.20538005866,-1.1906174681,-1.40361818011,-1.44275688432,-1.53606275775,-1.68570344834,-1.6165620459,-1.50547406291,-1.50867514688,-1.46132397606,-1.41179929444,-1.42372737036,-1.45083624715,-1.49764687169,-1.55822173865,-1.63652197456,-1.63813647101,-1.57489965565,-1.55740382791,-1.62694812954,-1.6339290191,-1.54478217265,-1.59427666703,-1.71905404123,-1.70527486207,-1.67603503569,-1.65161904735,-1.53540338945,-1.45067248835,-1.46428469334,-1.42138398184,-1.27878315286,-1.25182375911,-1.47493003794,-1.61472384521,-1.58720448916,-1.55565434007,-1.51429250276,-1.47639124122,-1.46981094826,-1.51835389673,-1.56341287521,-1.62221596996,-1.67402404607,-1.69803827053,-1.71614234691,-1.69236957235,-1.65970536231,-1.69364932075,-1.62023842117,-1.5286465061,-1.54056442298,-1.63456494547,-1.6378609045,-1.7415398277,-1.85137367306,-1.73314759819,-1.59269366443,-1.54243913684,-1.50711201936,-1.65562015329,-1.87302917607,-1.93757194595,-1.93159432876,-1.90566195478,-1.85851881265,-1.82954786682,-1.77008100333,-1.72504195078,-1.71778250506,-1.72444872055,-1.79821525595,-1.88984103022,-1.96180413253,-2.01353110781,-1.96573281552,-1.87228209182,-1.8681878215,-1.95622727041,-2.04599348171,-2.10493268241,-2.20282433854,-2.22318243849,-2.07810174079,-1.9429040893,-1.83704009393,-1.68015860687,-1.7376646342,-1.89971003386,-1.87842267876,-1.76350621965,-1.695375103,-1.62207191836,-1.59021859366,-1.59051784763,-1.50637196629,-1.39656033986,-1.39984582451,-1.51828503207,-1.67552091851,-1.78458993578,-1.75983663921,-1.55924710574,-1.28823914933,-1.14040178663,-1.15471708038,-1.29952157704,-1.44975644412,-1.42216630676,-1.2809094397,-1.25378054696,-1.27310526666,-1.16973518693,-1.22175180167,-1.2562222233,-1.02882388548,-0.954119158661,-1.09075451989,-1.16292575203,-1.45165360234,-1.83341766767,-1.80591392665,-1.67897552934,-1.53173689141,-1.30160204652,-1.15085672245,-1.21367084923,-1.34626575605,-1.56860831965,-1.7939598442,-1.88662788557,-1.84454720688,-1.682769706,-1.45012804281,-1.20970178756,-1.11685487463,-1.26958285084,-1.58924910852,-1.84931662417,-1.99729907592,-2.11389163107,-2.03370991306,-1.71077835824,-1.35765321482,-1.08321757151,-1.03225707717,-1.3507782048,-1.6094250334,-1.62156211232,-1.80105307175,-1.9009666829,-1.92448222935,-1.98166082276,-1.81254568424,-1.54549581164,-1.59285618659,-1.86134378185,-2.23224686913,-2.47521104662,-2.59088865818,-2.60960284114,-2.57443144431,-2.4628424747,-2.24015893663,-2.03827195276,-1.91739051214,-2.00727525133,-2.27558255105,-2.57318727557,-2.74632077988,-2.75722429714,-2.64947792988,-2.40140934951,-2.09043042649,-1.93450898003,-2.04760709466,-2.19538245292,-2.35901161877,-2.60737345981,-2.61349227342,-2.41917655386,-2.25218769584,-2.05252409553,-1.83099228768,-1.77236663604,-1.84565813674,-2.07515511514,-2.38651082668,-2.46409037752,-2.3692780979,-2.26367214827,-2.07518214602,-1.90426179996,-1.84302232247,-1.88333832152,-1.96303364771,-2.08790754045,-2.22911870297,-2.36135709145,-2.2529387463,-1.96608648173,-1.74618383774,-1.58718643616,-1.529475908,-1.70145433413,-2.08145272518,-2.21570601386,-2.14062520909,-2.19129387433,-2.13815207727,-1.94629987783,-1.93725722607,-1.96934015761,-1.94211250303,-2.10831920361,-2.37807641625,-2.57718979789,-2.63015136596,-2.59229753169,-2.46036992954,-2.28961535698,-2.1221763257,-2.02507520476,-2.21829858561,-2.52004434644,-2.65647927026,-2.62491952956,-2.55298175326,-2.4942136275,-2.62532788689,-2.73922775503,-2.56170251366,-2.38160050578,-2.37338604778,-2.45878617568,-2.74875661642,-2.95899377364,-2.86988041147,-2.77886700943,-2.73769289028,-2.57247866601,-2.4348352021,-2.40376898502,-2.44013849899,-2.60440389964,-2.85672357072,-3.11363674826,-3.13397333801,-2.94669803555,-2.70309419776,-2.49021214723,-2.366064478,-2.39460326876,-2.59150944519,-2.83818602371,-2.95606935096,-2.91650697045,-2.78199656387,-2.61502717378,-2.46994495881,-2.40335306008,-2.42252608703,-2.33061157037,-2.48447810379,-2.85335515995,-2.86999594814,-2.73486468055,-2.69531224917,-2.53413265679,-2.49869648129,-2.71326442673,-2.63532221675,-2.52461040023,-2.74116709265,-2.96530402009,-3.05043214724,-3.13426098584,-2.97375517537,-2.68632354473,-2.56649216991,-2.56979708177,-2.6102521202,-2.6785349881,-2.81271782116,-2.91840076439,-2.96423060172,-2.93422610455,-2.89123391527,-2.86092611457,-2.73015913707,-2.58043227976,-2.61356449646,-2.79698165009,-2.96549728131,-3.04393195716,-2.96870390299,-2.86726586902,-2.70174846364,-2.4935679826,-2.48055479337,-2.4791074207,-2.34961227352,-2.47997321324,-2.8890898799,-2.97338866839,-2.87102114912,-2.72902995555,-2.46867953883,-2.29754739318,-2.3839553727,-2.53253798871,-2.66555189921,-2.75830164325,-2.82609886174,-2.79425408235,-2.68171671452,-2.60184850363,-2.53127679304,-2.45875983452
