SWVersion:1.0
Serial Number,Test Start Time,Test Stop Time, SubStation ID, Overall Result, FailingBands,S21: Band:b1 Freq:100MHz MLOG,S21: Band:b1 Freq:149.5MHz MLOG,S21: Band:b1 Freq:199MHz MLOG,S21: Band:b1 Freq:248.5MHz MLOG,S21: Band:b1 Freq:298MHz MLOG,S21: Band:b1 Freq:347.5MHz MLOG,S21: Band:b1 Freq:397MHz MLOG,S21: Band:b1 Freq:446.5MHz MLOG,S21: Band:b1 Freq:496MHz MLOG,S21: Band:b1 Freq:545.5MHz MLOG,S21: Band:b1 Freq:595MHz MLOG,S21: Band:b1 Freq:644.5MHz MLOG,S21: Band:b1 Freq:694MHz MLOG,S21: Band:b1 Freq:743.5MHz MLOG,S21: Band:b1 Freq:793MHz MLOG,S21: Band:b1 Freq:842.5MHz MLOG,S21: Band:b1 Freq:892MHz MLOG,S21: Band:b1 Freq:941.5MHz MLOG,S21: Band:b1 Freq:991MHz MLOG,S21: Band:b1 Freq:1.0405GHz MLOG,S21: Band:b1 Freq:1.09GHz MLOG,S21: Band:b1 Freq:1.1395GHz MLOG,S21: Band:b1 Freq:1.189GHz MLOG,S21: Band:b1 Freq:1.2385GHz MLOG,S21: Band:b1 Freq:1.288GHz MLOG,S21: Band:b1 Freq:1.3375GHz MLOG,S21: Band:b1 Freq:1.387GHz MLOG,S21: Band:b1 Freq:1.4365GHz MLOG,S21: Band:b1 Freq:1.486GHz MLOG,S21: Band:b1 Freq:1.5355GHz MLOG,S21: Band:b1 Freq:1.585GHz MLOG,S21: Band:b1 Freq:1.6345GHz MLOG,S21: Band:b1 Freq:1.684GHz MLOG,S21: Band:b1 Freq:1.7335GHz MLOG,S21: Band:b1 Freq:1.783GHz MLOG,S21: Band:b1 Freq:1.8325GHz MLOG,S21: Band:b1 Freq:1.882GHz MLOG,S21: Band:b1 Freq:1.9315GHz MLOG,S21: Band:b1 Freq:1.981GHz MLOG,S21: Band:b1 Freq:2.0305GHz MLOG,S21: Band:b1 Freq:2.08GHz MLOG,S21: Band:b1 Freq:2.1295GHz MLOG,S21: Band:b1 Freq:2.179GHz MLOG,S21: Band:b1 Freq:2.2285GHz MLOG,S21: Band:b1 Freq:2.278GHz MLOG,S21: Band:b1 Freq:2.3275GHz MLOG,S21: Band:b1 Freq:2.377GHz MLOG,S21: Band:b1 Freq:2.4265GHz MLOG,S21: Band:b1 Freq:2.476GHz MLOG,S21: Band:b1 Freq:2.5255GHz MLOG,S21: Band:b1 Freq:2.575GHz MLOG,S21: Band:b1 Freq:2.6245GHz MLOG,S21: Band:b1 Freq:2.674GHz MLOG,S21: Band:b1 Freq:2.7235GHz MLOG,S21: Band:b1 Freq:2.773GHz MLOG,S21: Band:b1 Freq:2.8225GHz MLOG,S21: Band:b1 Freq:2.872GHz MLOG,S21: Band:b1 Freq:2.9215GHz MLOG,S21: Band:b1 Freq:2.971GHz MLOG,S21: Band:b1 Freq:3.0205GHz MLOG,S21: Band:b1 Freq:3.07GHz MLOG,S21: Band:b1 Freq:3.1195GHz MLOG,S21: Band:b1 Freq:3.169GHz MLOG,S21: Band:b1 Freq:3.2185GHz MLOG,S21: Band:b1 Freq:3.268GHz MLOG,S21: Band:b1 Freq:3.3175GHz MLOG,S21: Band:b1 Freq:3.367GHz MLOG,S21: Band:b1 Freq:3.4165GHz MLOG,S21: Band:b1 Freq:3.466GHz MLOG,S21: Band:b1 Freq:3.5155GHz MLOG,S21: Band:b1 Freq:3.565GHz MLOG,S21: Band:b1 Freq:3.6145GHz MLOG,S21: Band:b1 Freq:3.664GHz MLOG,S21: Band:b1 Freq:3.7135GHz MLOG,S21: Band:b1 Freq:3.763GHz MLOG,S21: Band:b1 Freq:3.8125GHz MLOG,S21: Band:b1 Freq:3.862GHz MLOG,S21: Band:b1 Freq:3.9115GHz MLOG,S21: Band:b1 Freq:3.961GHz MLOG,S21: Band:b1 Freq:4.0105GHz MLOG,S21: Band:b1 Freq:4.06GHz MLOG,S21: Band:b1 Freq:4.1095GHz MLOG,S21: Band:b1 Freq:4.159GHz MLOG,S21: Band:b1 Freq:4.2085GHz MLOG,S21: Band:b1 Freq:4.258GHz MLOG,S21: Band:b1 Freq:4.3075GHz MLOG,S21: Band:b1 Freq:4.357GHz MLOG,S21: Band:b1 Freq:4.4065GHz MLOG,S21: Band:b1 Freq:4.456GHz MLOG,S21: Band:b1 Freq:4.5055GHz MLOG,S21: Band:b1 Freq:4.555GHz MLOG,S21: Band:b1 Freq:4.6045GHz MLOG,S21: Band:b1 Freq:4.654GHz MLOG,S21: Band:b1 Freq:4.7035GHz MLOG,S21: Band:b1 Freq:4.753GHz MLOG,S21: Band:b1 Freq:4.8025GHz MLOG,S21: Band:b1 Freq:4.852GHz MLOG,S21: Band:b1 Freq:4.9015GHz MLOG,S21: Band:b1 Freq:4.951GHz MLOG,S21: Band:b1 Freq:5.0005GHz MLOG,S21: Band:b1 Freq:5.05GHz MLOG,S21: Band:b1 Freq:5.0995GHz MLOG,S21: Band:b1 Freq:5.149GHz MLOG,S21: Band:b1 Freq:5.1985GHz MLOG,S21: Band:b1 Freq:5.248GHz MLOG,S21: Band:b1 Freq:5.2975GHz MLOG,S21: Band:b1 Freq:5.347GHz MLOG,S21: Band:b1 Freq:5.3965GHz MLOG,S21: Band:b1 Freq:5.446GHz MLOG,S21: Band:b1 Freq:5.4955GHz MLOG,S21: Band:b1 Freq:5.545GHz MLOG,S21: Band:b1 Freq:5.5945GHz MLOG,S21: Band:b1 Freq:5.644GHz MLOG,S21: Band:b1 Freq:5.6935GHz MLOG,S21: Band:b1 Freq:5.743GHz MLOG,S21: Band:b1 Freq:5.7925GHz MLOG,S21: Band:b1 Freq:5.842GHz MLOG,S21: Band:b1 Freq:5.8915GHz MLOG,S21: Band:b1 Freq:5.941GHz MLOG,S21: Band:b1 Freq:5.9905GHz MLOG,S21: Band:b1 Freq:6.04GHz MLOG,S21: Band:b1 Freq:6.0895GHz MLOG,S21: Band:b1 Freq:6.139GHz MLOG,S21: Band:b1 Freq:6.1885GHz MLOG,S21: Band:b1 Freq:6.238GHz MLOG,S21: Band:b1 Freq:6.2875GHz MLOG,S21: Band:b1 Freq:6.337GHz MLOG,S21: Band:b1 Freq:6.3865GHz MLOG,S21: Band:b1 Freq:6.436GHz MLOG,S21: Band:b1 Freq:6.4855GHz MLOG,S21: Band:b1 Freq:6.535GHz MLOG,S21: Band:b1 Freq:6.5845GHz MLOG,S21: Band:b1 Freq:6.634GHz MLOG,S21: Band:b1 Freq:6.6835GHz MLOG,S21: Band:b1 Freq:6.733GHz MLOG,S21: Band:b1 Freq:6.7825GHz MLOG,S21: Band:b1 Freq:6.832GHz MLOG,S21: Band:b1 Freq:6.8815GHz MLOG,S21: Band:b1 Freq:6.931GHz MLOG,S21: Band:b1 Freq:6.9805GHz MLOG,S21: Band:b1 Freq:7.03GHz MLOG,S21: Band:b1 Freq:7.0795GHz MLOG,S21: Band:b1 Freq:7.129GHz MLOG,S21: Band:b1 Freq:7.1785GHz MLOG,S21: Band:b1 Freq:7.228GHz MLOG,S21: Band:b1 Freq:7.2775GHz MLOG,S21: Band:b1 Freq:7.327GHz MLOG,S21: Band:b1 Freq:7.3765GHz MLOG,S21: Band:b1 Freq:7.426GHz MLOG,S21: Band:b1 Freq:7.4755GHz MLOG,S21: Band:b1 Freq:7.525GHz MLOG,S21: Band:b1 Freq:7.5745GHz MLOG,S21: Band:b1 Freq:7.624GHz MLOG,S21: Band:b1 Freq:7.6735GHz MLOG,S21: Band:b1 Freq:7.723GHz MLOG,S21: Band:b1 Freq:7.7725GHz MLOG,S21: Band:b1 Freq:7.822GHz MLOG,S21: Band:b1 Freq:7.8715GHz MLOG,S21: Band:b1 Freq:7.921GHz MLOG,S21: Band:b1 Freq:7.9705GHz MLOG,S21: Band:b1 Freq:8.02GHz MLOG,S21: Band:b1 Freq:8.0695GHz MLOG,S21: Band:b1 Freq:8.119GHz MLOG,S21: Band:b1 Freq:8.1685GHz MLOG,S21: Band:b1 Freq:8.218GHz MLOG,S21: Band:b1 Freq:8.2675GHz MLOG,S21: Band:b1 Freq:8.317GHz MLOG,S21: Band:b1 Freq:8.3665GHz MLOG,S21: Band:b1 Freq:8.416GHz MLOG,S21: Band:b1 Freq:8.4655GHz MLOG,S21: Band:b1 Freq:8.515GHz MLOG,S21: Band:b1 Freq:8.5645GHz MLOG,S21: Band:b1 Freq:8.614GHz MLOG,S21: Band:b1 Freq:8.6635GHz MLOG,S21: Band:b1 Freq:8.713GHz MLOG,S21: Band:b1 Freq:8.7625GHz MLOG,S21: Band:b1 Freq:8.812GHz MLOG,S21: Band:b1 Freq:8.8615GHz MLOG,S21: Band:b1 Freq:8.911GHz MLOG,S21: Band:b1 Freq:8.9605GHz MLOG,S21: Band:b1 Freq:9.01GHz MLOG,S21: Band:b1 Freq:9.0595GHz MLOG,S21: Band:b1 Freq:9.109GHz MLOG,S21: Band:b1 Freq:9.1585GHz MLOG,S21: Band:b1 Freq:9.208GHz MLOG,S21: Band:b1 Freq:9.2575GHz MLOG,S21: Band:b1 Freq:9.307GHz MLOG,S21: Band:b1 Freq:9.3565GHz MLOG,S21: Band:b1 Freq:9.406GHz MLOG,S21: Band:b1 Freq:9.4555GHz MLOG,S21: Band:b1 Freq:9.505GHz MLOG,S21: Band:b1 Freq:9.5545GHz MLOG,S21: Band:b1 Freq:9.604GHz MLOG,S21: Band:b1 Freq:9.6535GHz MLOG,S21: Band:b1 Freq:9.703GHz MLOG,S21: Band:b1 Freq:9.7525GHz MLOG,S21: Band:b1 Freq:9.802GHz MLOG,S21: Band:b1 Freq:9.8515GHz MLOG,S21: Band:b1 Freq:9.901GHz MLOG,S21: Band:b1 Freq:9.9505GHz MLOG,S21: Band:b1 Freq:10GHz MLOG
Upper Limits----->,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Lower Limits----->,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
Measurement Unit----->,,,,,,
,2021/7/10 15:47:14,2021/7/10 15:47:18,HV0-1,FAIL,S21 S43 S11 S22 S33 S44 S13 S24 S23 S14 ,-84.0220550784,-83.3607450367,-83.0088914654,-83.6849135715,-84.0603551181,-85.5179491455,-85.1610717438,-85.8019339362,-85.4045503968,-84.3688860543,-85.7563186906,-85.1402903931,-83.572569844,-82.8104268478,-81.3070790782,-81.8761456515,-83.1388351893,-81.6645597707,-81.383979759,-81.7167483712,-82.0208907552,-82.4377729863,-82.4476889325,-80.9931175739,-80.5665180507,-80.8790738077,-80.166258345,-80.5994955203,-80.5987746349,-79.2989393241,-79.4895756325,-79.4827090178,-80.5525048848,-80.8253368571,-79.530904825,-79.5117403446,-81.7531267243,-81.593344056,-80.8835014167,-80.1646721869,-79.7771027211,-81.4479578718,-83.3249693322,-82.5877755518,-82.2886779221,-82.0030232108,-80.6415389105,-80.244794193,-80.1101584212,-78.6223640659,-79.2318128269,-79.5329722333,-80.0576282339,-81.8532949194,-83.4550288203,-82.3599758098,-81.8459545886,-78.9265581884,-78.6135933179,-78.3831946968,-76.5568191851,-75.6617772673,-77.3325126712,-77.9887343582,-79.2087132727,-82.3774984813,-82.776265058,-82.7718035137,-83.0056690038,-81.8104379204,-81.4911062471,-81.6453155552,-78.2689486757,-79.337033928,-79.0035135023,-78.1596937814,-78.2111583167,-78.0081212795,-77.5641297298,-78.0269120831,-77.2698275029,-78.8527126567,-79.0292202775,-78.3451411786,-77.9440805364,-77.3196113459,-77.3877415026,-76.8829137321,-76.5038218947,-77.7499065848,-77.2883300361,-77.8981473027,-77.7102602418,-78.722272388,-78.7144479773,-79.1675394286,-80.6590640082,-80.612495512,-80.1342011576,-81.0817262347,-80.2181405815,-80.1470086354,-80.2757216572,-77.2390415704,-77.5916412727,-77.5341813661,-79.1481653906,-80.1210095786,-81.0873774184,-80.4068022538,-79.8641116418,-80.9629996076,-82.7650991065,-81.0165458798,-81.2596606596,-79.4477548376,-78.2560087511,-79.1472672478,-78.7562327707,-77.7816493396,-78.5235979582,-80.3188427036,-81.74686919,-82.5227323446,-82.4111146372,-81.8580627874,-81.638455355,-81.0836379493,-77.389266357,-76.7421032163,-78.8729973595,-79.2097522243,-80.474420504,-80.0901795145,-79.8206846256,-80.5699188074,-80.9974659154,-78.0252321978,-77.5863234513,-76.6208290084,-75.8230101208,-75.2258651197,-75.3724401563,-73.8707668141,-73.8254042008,-74.2938037742,-76.4520350364,-77.4860836211,-77.8973750442,-79.0093691941,-79.3028125665,-81.6250258169,-82.8307471963,-80.4104031514,-81.759418393,-83.175115186,-83.2432294326,-84.3365915576,-83.0537643187,-82.8111964637,-82.5514703447,-81.4075589035,-79.9627308277,-78.6984200663,-78.0175918767,-77.8231700918,-76.7319423063,-76.9141464626,-74.810937786,-73.2002612796,-72.7435210344,-72.0660460005,-70.1497936121,-68.467351107,-66.7546275467,-67.2105401925,-66.9715612755,-65.8085549774,-65.3648745073,-65.5130152254,-65.608401877,-66.0271978551,-65.2266584588,-66.7862375251,-66.9558127049,-66.8987066524,-68.4450864886,-68.1278126304,-68.0617404687,-68.6912906366,-67.2449806883,-68.5493314418,-69.4618784541,-68.6384786508,-69.552223872,-70.2933334114,-71.0228077459,-72.0519142689,-70.708945758,-71.2172367079,-69.9102840073
