SWVersion:1.0
Serial Number,Test Start Time,Test Stop Time, SubStation ID, Overall Result, FailingBands,S33: Band:b1 Freq:100MHz MLOG,S33: Band:b1 Freq:200MHz MLOG,S33: Band:b1 Freq:300MHz MLOG,S33: Band:b1 Freq:400MHz MLOG,S33: Band:b1 Freq:500MHz MLOG,S33: Band:b1 Freq:600MHz MLOG,S33: Band:b1 Freq:700MHz MLOG,S33: Band:b1 Freq:800MHz MLOG,S33: Band:b1 Freq:900MHz MLOG,S33: Band:b1 Freq:1000MHz MLOG,S33: Band:b1 Freq:1.1GHz MLOG,S33: Band:b1 Freq:1.2GHz MLOG,S33: Band:b1 Freq:1.3GHz MLOG,S33: Band:b1 Freq:1.4GHz MLOG,S33: Band:b1 Freq:1.5GHz MLOG,S33: Band:b1 Freq:1.6GHz MLOG,S33: Band:b1 Freq:1.7GHz MLOG,S33: Band:b1 Freq:1.8GHz MLOG,S33: Band:b1 Freq:1.9GHz MLOG,S33: Band:b1 Freq:2GHz MLOG,S33: Band:b1 Freq:2.1GHz MLOG,S33: Band:b1 Freq:2.2GHz MLOG,S33: Band:b1 Freq:2.3GHz MLOG,S33: Band:b1 Freq:2.4GHz MLOG,S33: Band:b1 Freq:2.5GHz MLOG,S33: Band:b1 Freq:2.6GHz MLOG,S33: Band:b1 Freq:2.7GHz MLOG,S33: Band:b1 Freq:2.8GHz MLOG,S33: Band:b1 Freq:2.9GHz MLOG,S33: Band:b1 Freq:3GHz MLOG,S33: Band:b1 Freq:3.1GHz MLOG,S33: Band:b1 Freq:3.2GHz MLOG,S33: Band:b1 Freq:3.3GHz MLOG,S33: Band:b1 Freq:3.4GHz MLOG,S33: Band:b1 Freq:3.5GHz MLOG,S33: Band:b1 Freq:3.6GHz MLOG,S33: Band:b1 Freq:3.7GHz MLOG,S33: Band:b1 Freq:3.8GHz MLOG,S33: Band:b1 Freq:3.9GHz MLOG,S33: Band:b1 Freq:4GHz MLOG,S33: Band:b1 Freq:4.1GHz MLOG,S33: Band:b1 Freq:4.2GHz MLOG,S33: Band:b1 Freq:4.3GHz MLOG,S33: Band:b1 Freq:4.4GHz MLOG,S33: Band:b1 Freq:4.5GHz MLOG,S33: Band:b1 Freq:4.6GHz MLOG,S33: Band:b1 Freq:4.7GHz MLOG,S33: Band:b1 Freq:4.8GHz MLOG,S33: Band:b1 Freq:4.9GHz MLOG,S33: Band:b1 Freq:5GHz MLOG,S33: Band:b1 Freq:5.1GHz MLOG,S33: Band:b1 Freq:5.2GHz MLOG,S33: Band:b1 Freq:5.3GHz MLOG,S33: Band:b1 Freq:5.4GHz MLOG,S33: Band:b1 Freq:5.5GHz MLOG,S33: Band:b1 Freq:5.6GHz MLOG,S33: Band:b1 Freq:5.7GHz MLOG,S33: Band:b1 Freq:5.8GHz MLOG,S33: Band:b1 Freq:5.9GHz MLOG,S33: Band:b1 Freq:6GHz MLOG,S33: Band:b1 Freq:6.1GHz MLOG,S33: Band:b1 Freq:6.2GHz MLOG,S33: Band:b1 Freq:6.3GHz MLOG,S33: Band:b1 Freq:6.4GHz MLOG,S33: Band:b1 Freq:6.5GHz MLOG,S33: Band:b1 Freq:6.6GHz MLOG,S33: Band:b1 Freq:6.7GHz MLOG,S33: Band:b1 Freq:6.8GHz MLOG,S33: Band:b1 Freq:6.9GHz MLOG,S33: Band:b1 Freq:7GHz MLOG,S33: Band:b1 Freq:7.1GHz MLOG,S33: Band:b1 Freq:7.2GHz MLOG,S33: Band:b1 Freq:7.3GHz MLOG,S33: Band:b1 Freq:7.4GHz MLOG,S33: Band:b1 Freq:7.5GHz MLOG,S33: Band:b1 Freq:7.6GHz MLOG,S33: Band:b1 Freq:7.7GHz MLOG,S33: Band:b1 Freq:7.8GHz MLOG,S33: Band:b1 Freq:7.9GHz MLOG,S33: Band:b1 Freq:8GHz MLOG,S33: Band:b1 Freq:8.1GHz MLOG,S33: Band:b1 Freq:8.2GHz MLOG,S33: Band:b1 Freq:8.3GHz MLOG,S33: Band:b1 Freq:8.4GHz MLOG,S33: Band:b1 Freq:8.5GHz MLOG,S33: Band:b1 Freq:8.6GHz MLOG,S33: Band:b1 Freq:8.7GHz MLOG,S33: Band:b1 Freq:8.8GHz MLOG,S33: Band:b1 Freq:8.9GHz MLOG,S33: Band:b1 Freq:9GHz MLOG,S33: Band:b1 Freq:9.1GHz MLOG,S33: Band:b1 Freq:9.2GHz MLOG,S33: Band:b1 Freq:9.3GHz MLOG,S33: Band:b1 Freq:9.4GHz MLOG,S33: Band:b1 Freq:9.5GHz MLOG,S33: Band:b1 Freq:9.6GHz MLOG,S33: Band:b1 Freq:9.7GHz MLOG,S33: Band:b1 Freq:9.8GHz MLOG,S33: Band:b1 Freq:9.9GHz MLOG,S33: Band:b1 Freq:10GHz MLOG
Upper Limits----->,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower Limits----->,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Measurement Unit----->,,,,,,
_No_Have_Barcode_,2021/6/8 9:01:10,2021/6/8 9:01:22,HV0-1,FAIL,S11 S22 S33 S44 ,0.551909935655,0.754984272848,0.90570553199,0.995755545142,1.16109673349,1.3695149256,1.41833753768,1.4890634792,1.52566927337,1.69613124358,1.89508197524,1.83674756395,1.89833141904,1.98848588163,2.16380131164,2.25813921858,2.16172623399,2.26754658307,2.41571698146,2.49180841423,2.55154805388,2.44323456919,2.65369457124,2.7840024772,2.72446176235,2.78430875395,2.78225657722,3.03726648397,3.06205401203,2.92068546878,3.08180220581,3.11542929263,3.32185325428,3.22083464344,3.15055845064,3.44189361745,3.35066279054,3.55330371604,3.3598214048,3.46153666087,3.75418297548,3.52639185845,3.84920148302,3.49376875882,3.81470026304,3.96853580776,3.65394184775,4.12567515305,3.69761235937,4.13351010207,4.06918288806,3.8172158469,4.40153769846,3.89940305975,4.44039875692,4.1187852924,4.10263879111,4.58702622244,4.1209815838,4.76890112735,4.2831300314,4.46103682284,4.72391196194,4.37339322453,4.82066788539,4.49174441413,4.70729590142,4.80635441826,4.62809252518,4.86368043283,4.74641485123,4.75334220426,5.03576332315,4.76270549476,5.14192085422,5.05868950384,4.79374259454,5.41244152829,4.88632998948,5.32782274778,5.11758298017,4.97105346204,5.74040863899,4.84332890194,5.660329153,5.00348106212,5.39147860584,5.85649804281,4.89103754098,6.17390610108,4.9396333884,6.03909029993,5.59611424929,5.16404910245,6.2649308973,5.009019812,6.67341361044,5.2184358935,5.71908854486,5.9938429226
,2021/6/8 9:01:22,2021/6/8 9:01:23,HV0-1,FAIL,S11 S22 S33 S44 ,0.553138383491,0.754095809155,0.904493593791,0.995016957912,1.1614782563,1.36961953959,1.41938987562,1.48970348175,1.52570842063,1.69511421842,1.89536257633,1.83489928887,1.89994190882,1.98910291729,2.16471483417,2.25873735351,2.16288074609,2.26786743769,2.41820095542,2.49202986269,2.55226580345,2.44332989157,2.65419561913,2.78506040705,2.72414718553,2.78442885732,2.78077307518,3.03811239196,3.0622881293,2.9203561317,3.08207982137,3.11513826825,3.32131034195,3.22178588647,3.15252341313,3.44295177061,3.35122651839,3.55318222701,3.35883523314,3.46078512915,3.75463321343,3.52615517677,3.84758387872,3.49246641371,3.81565793943,3.96797065312,3.65502637714,4.12547749376,3.69802748243,4.134178256,4.07036469561,3.81797374853,4.40165822402,3.89996480684,4.43984531044,4.11835063876,4.10385893486,4.58730733228,4.12076845189,4.76927116773,4.28319386923,4.46021033414,4.72352826171,4.37438384581,4.81927935383,4.49085197947,4.70683075061,4.80549423769,4.6282326734,4.86361914102,4.74457293217,4.75313893192,5.03600758535,4.76371609184,5.13984030433,5.05939801157,4.7936545591,5.41234998655,4.88575212727,5.32801475762,5.1166459915,4.97106661194,5.73951826303,4.84440732047,5.65895077979,5.00587221089,5.38961707192,5.8570975482,4.89073832515,6.17306958453,4.93941156872,6.04016284475,5.60064543581,5.16457264713,6.26204748731,5.00735059264,6.67171668072,5.21749874272,5.71864872458,5.99250610848
,2021/6/8 9:01:24,2021/6/8 9:01:25,HV0-1,FAIL,S11 S22 S33 S44 ,0.552737092337,0.75310216001,0.904362175299,0.995269712763,1.1616293859,1.36963238765,1.4189019001,1.48741547164,1.52672255736,1.69650654153,1.89622550726,1.83458337867,1.90159611807,1.98847699,2.16388522602,2.25874968117,2.16097619744,2.26768649271,2.41748778868,2.49196211154,2.55154299578,2.44335844286,2.65347972531,2.78554471129,2.72388816625,2.78296720238,2.78253136566,3.03723483446,3.06219408382,2.91968767387,3.08234179192,3.11585708651,3.32128820005,3.22116112461,3.15216984869,3.44277028298,3.35055712784,3.55423683785,3.35812688939,3.46131347889,3.75575835794,3.52576095111,3.84772342272,3.4934252571,3.81502812272,3.9697374127,3.65412795288,4.12544224139,3.69854689371,4.13320592088,4.06801969805,3.81761327975,4.40129342034,3.90048390908,4.44065124272,4.11724112029,4.10307993217,4.5872200359,4.12049639051,4.76825063149,4.28351186862,4.46043671025,4.72385872509,4.37367092099,4.82035743248,4.49067193549,4.70741079694,4.80552629325,4.62772799703,4.86312483764,4.74594091187,4.75434194607,5.03616743599,4.76397924939,5.14099812162,5.05784022931,4.79385504823,5.4126630957,4.88611395088,5.32727028333,5.11594074752,4.97014058986,5.73964649915,4.84434217953,5.6587976781,5.0054820666,5.39128538427,5.85635843626,4.89044464496,6.17252699946,4.93933535005,6.04138632037,5.60234831476,5.16322108946,6.263140028,5.00882864807,6.6705181708,5.21886070674,5.71923720302,5.99544975797
,2021/6/8 9:01:25,2021/6/8 9:01:26,HV0-1,FAIL,S11 S22 S33 S44 ,0.553450326168,0.754894354338,0.904401252283,0.995308779988,1.16068797413,1.36975446869,1.41849448235,1.48970656837,1.52624856277,1.69500154264,1.89569363678,1.83531145032,1.90059646038,1.98826025046,2.16385177484,2.25750787896,2.1614896155,2.26717422246,2.41640621899,2.49202368902,2.55089936154,2.44275229783,2.65257252828,2.78391486976,2.72457431608,2.78312912297,2.78264959064,3.03600906393,3.06137778314,2.92004472048,3.0823344489,3.11539099609,3.32206817647,3.22044214783,3.15170568484,3.44339247842,3.34958191542,3.55375993143,3.35819648273,3.46053678073,3.75444905642,3.52677309472,3.84773704279,3.49261701067,3.81485548795,3.96661867715,3.65501456513,4.12557982499,3.69798501355,4.13332928601,4.06995704185,3.81807781854,4.40155961768,3.90007392825,4.44010367631,4.11675376448,4.1030422957,4.58782097009,4.12055850561,4.76897072569,4.28250160087,4.46085811689,4.72357988868,4.37385972084,4.82024362979,4.49092839974,4.70697624965,4.80601556253,4.62884859142,4.8628631578,4.74603392617,4.75417433469,5.0355896082,4.76289973635,5.1402297013,5.05888155915,4.79527078777,5.41141977667,4.88697222863,5.32750593442,5.11591109136,4.97138097019,5.73946312458,4.84334497323,5.65887025385,5.00520574507,5.39182980286,5.85528050792,4.89116763703,6.17497209844,4.93939431777,6.04314014614,5.60204701102,5.16367944739,6.26195262338,5.00807116479,6.67103360783,5.21918128366,5.71924423699,5.99457829908
,2021/6/8 9:01:26,2021/6/8 9:01:27,HV0-1,FAIL,S11 S22 S33 S44 ,0.551337594082,0.753640213723,0.904661170067,0.994178308192,1.16051656601,1.36917535969,1.41838026954,1.4895124876,1.52573959078,1.6951036251,1.89460971242,1.83450623976,1.89967612462,1.98810285992,2.16449430583,2.25765182447,2.16131192538,2.2680905149,2.41751920129,2.4915946349,2.55215873455,2.44266980472,2.65464036481,2.78424833551,2.72342205237,2.78327498147,2.78146159275,3.03723587248,3.06192823349,2.92070015562,3.08213682445,3.11565771322,3.32030532579,3.22091957879,3.15040422495,3.44214931488,3.35063792955,3.55403491195,3.35849940533,3.46116132487,3.75431841973,3.525851535,3.84856714169,3.49291929618,3.81497228794,3.96838833936,3.65457210339,4.12456119111,3.69881926237,4.13313856646,4.06862566611,3.81731455973,4.40253635154,3.90031556095,4.43986761391,4.11805969686,4.10342571587,4.58572879669,4.12050904856,4.76889577504,4.28202648175,4.46055392864,4.72343786804,4.37345181955,4.81892682681,4.49160723551,4.70708265014,4.80483603892,4.62776760307,4.86313790921,4.74578198801,4.75368764233,5.03497559831,4.76367525426,5.14028653994,5.05906888436,4.79371304501,5.41151666728,4.88597907033,5.3284812388,5.11648211106,4.97105458601,5.73961815323,4.84357828895,5.65915780413,5.00426884939,5.39260061751,5.855763521,4.89014348042,6.17220478896,4.93944144503,6.03797009121,5.59885742003,5.16164417623,6.25947620501,5.01017063216,6.67165825718,5.21820442783,5.72031406955,5.9923310801
,2021/6/8 9:01:28,2021/6/8 9:01:29,HV0-1,FAIL,S11 S22 S33 S44 ,0.553049865197,0.754715438737,0.904872968259,0.995749675414,1.16136408731,1.37004129685,1.41918962518,1.4892023327,1.52614107777,1.69503663602,1.89664742406,1.83467969404,1.89965940022,1.98864764408,2.16434615535,2.25904829728,2.16067050553,2.26722885181,2.41737544553,2.49237136613,2.55234132321,2.44317975971,2.65369777179,2.78392938337,2.72459418304,2.78322949607,2.78141797117,3.03632698246,3.06224687334,2.92067757427,3.08235422833,3.11529571459,3.32130783018,3.2225142301,3.15303089263,3.44244825766,3.35229198514,3.55309783784,3.35845779028,3.46051308797,3.75550929204,3.52677496091,3.84765934193,3.49271438146,3.81676574849,3.96810590203,3.65513708683,4.12470273849,3.69864239984,4.1348895206,4.06932288594,3.81743249184,4.40120449643,3.89946083524,4.44070998071,4.11877917802,4.10337892921,4.58681987309,4.12154518926,4.76859427918,4.28280870674,4.46132867404,4.72412496553,4.37430528166,4.82015341588,4.49089312499,4.70763004982,4.8064332982,4.62812624334,4.86381534095,4.74622826212,4.75222502234,5.03561283106,4.7631221012,5.14078840502,5.05855713048,4.79472633007,5.41275899082,4.88701502293,5.32748529528,5.11743891841,4.97045469396,5.73954192501,4.84429833222,5.65767194933,5.00203347616,5.39118989706,5.85956171604,4.89124893997,6.17307808934,4.93812938145,6.04351191952,5.59922063655,5.16420870345,6.25895545405,5.00855223317,6.67518972097,5.21611158274,5.71824145887,5.99451373906
,2021/6/8 9:01:29,2021/6/8 9:01:30,HV0-1,FAIL,S11 S22 S33 S44 ,0.55347710315,0.754381027479,0.904970370623,0.993744397675,1.16245367471,1.37061029957,1.41872516225,1.48933825464,1.52606369559,1.69646979086,1.8947375849,1.83531095974,1.89979563616,1.98946916275,2.16389723057,2.25917830392,2.16205276239,2.26785914342,2.4172745237,2.49251819706,2.55192453249,2.44380591005,2.65397291493,2.78357703559,2.72390653673,2.78488245495,2.78178422042,3.03824064077,3.06134122673,2.92052440118,3.08360175183,3.11467968985,3.32113949343,3.22134060203,3.15208079999,3.44170195266,3.35111894398,3.55365929917,3.35827681919,3.46155740084,3.75376006163,3.52677980227,3.847973671,3.49318730065,3.81479888153,3.96796341993,3.65622368727,4.12456695094,3.69749650797,4.13351795708,4.06987431723,3.81761179773,4.40171584323,3.90084762492,4.44196133137,4.11891336476,4.10318391885,4.58678778305,4.12119374063,4.76914313901,4.28328977448,4.46147369959,4.72326476767,4.37365056366,4.819704814,4.49185729206,4.70757173928,4.80679542082,4.62820969519,4.86379281485,4.74741571168,4.75267918936,5.03499351255,4.76351555404,5.14109377486,5.05905960282,4.79497400693,5.4121688535,4.88705502663,5.32720656482,5.11691261155,4.97198552554,5.73852014908,4.84438569684,5.65867569811,5.00384248641,5.39540910423,5.85720836955,4.89348940615,6.17149903538,4.93976871011,6.04138805567,5.60007599039,5.16414813466,6.26590477684,5.00926217676,6.67072667307,5.21705573361,5.72172385733,5.99773320081
