SWVersion:1.0
Serial Number,Test Start Time,Test Stop Time, SubStation ID, Overall Result, FailingBands,S43: Band:b1 Freq:100MHz MLOG,S43: Band:b1 Freq:149.5MHz MLOG,S43: Band:b1 Freq:199MHz MLOG,S43: Band:b1 Freq:248.5MHz MLOG,S43: Band:b1 Freq:298MHz MLOG,S43: Band:b1 Freq:347.5MHz MLOG,S43: Band:b1 Freq:397MHz MLOG,S43: Band:b1 Freq:446.5MHz MLOG,S43: Band:b1 Freq:496MHz MLOG,S43: Band:b1 Freq:545.5MHz MLOG,S43: Band:b1 Freq:595MHz MLOG,S43: Band:b1 Freq:644.5MHz MLOG,S43: Band:b1 Freq:694MHz MLOG,S43: Band:b1 Freq:743.5MHz MLOG,S43: Band:b1 Freq:793MHz MLOG,S43: Band:b1 Freq:842.5MHz MLOG,S43: Band:b1 Freq:892MHz MLOG,S43: Band:b1 Freq:941.5MHz MLOG,S43: Band:b1 Freq:991MHz MLOG,S43: Band:b1 Freq:1.0405GHz MLOG,S43: Band:b1 Freq:1.09GHz MLOG,S43: Band:b1 Freq:1.1395GHz MLOG,S43: Band:b1 Freq:1.189GHz MLOG,S43: Band:b1 Freq:1.2385GHz MLOG,S43: Band:b1 Freq:1.288GHz MLOG,S43: Band:b1 Freq:1.3375GHz MLOG,S43: Band:b1 Freq:1.387GHz MLOG,S43: Band:b1 Freq:1.4365GHz MLOG,S43: Band:b1 Freq:1.486GHz MLOG,S43: Band:b1 Freq:1.5355GHz MLOG,S43: Band:b1 Freq:1.585GHz MLOG,S43: Band:b1 Freq:1.6345GHz MLOG,S43: Band:b1 Freq:1.684GHz MLOG,S43: Band:b1 Freq:1.7335GHz MLOG,S43: Band:b1 Freq:1.783GHz MLOG,S43: Band:b1 Freq:1.8325GHz MLOG,S43: Band:b1 Freq:1.882GHz MLOG,S43: Band:b1 Freq:1.9315GHz MLOG,S43: Band:b1 Freq:1.981GHz MLOG,S43: Band:b1 Freq:2.0305GHz MLOG,S43: Band:b1 Freq:2.08GHz MLOG,S43: Band:b1 Freq:2.1295GHz MLOG,S43: Band:b1 Freq:2.179GHz MLOG,S43: Band:b1 Freq:2.2285GHz MLOG,S43: Band:b1 Freq:2.278GHz MLOG,S43: Band:b1 Freq:2.3275GHz MLOG,S43: Band:b1 Freq:2.377GHz MLOG,S43: Band:b1 Freq:2.4265GHz MLOG,S43: Band:b1 Freq:2.476GHz MLOG,S43: Band:b1 Freq:2.5255GHz MLOG,S43: Band:b1 Freq:2.575GHz MLOG,S43: Band:b1 Freq:2.6245GHz MLOG,S43: Band:b1 Freq:2.674GHz MLOG,S43: Band:b1 Freq:2.7235GHz MLOG,S43: Band:b1 Freq:2.773GHz MLOG,S43: Band:b1 Freq:2.8225GHz MLOG,S43: Band:b1 Freq:2.872GHz MLOG,S43: Band:b1 Freq:2.9215GHz MLOG,S43: Band:b1 Freq:2.971GHz MLOG,S43: Band:b1 Freq:3.0205GHz MLOG,S43: Band:b1 Freq:3.07GHz MLOG,S43: Band:b1 Freq:3.1195GHz MLOG,S43: Band:b1 Freq:3.169GHz MLOG,S43: Band:b1 Freq:3.2185GHz MLOG,S43: Band:b1 Freq:3.268GHz MLOG,S43: Band:b1 Freq:3.3175GHz MLOG,S43: Band:b1 Freq:3.367GHz MLOG,S43: Band:b1 Freq:3.4165GHz MLOG,S43: Band:b1 Freq:3.466GHz MLOG,S43: Band:b1 Freq:3.5155GHz MLOG,S43: Band:b1 Freq:3.565GHz MLOG,S43: Band:b1 Freq:3.6145GHz MLOG,S43: Band:b1 Freq:3.664GHz MLOG,S43: Band:b1 Freq:3.7135GHz MLOG,S43: Band:b1 Freq:3.763GHz MLOG,S43: Band:b1 Freq:3.8125GHz MLOG,S43: Band:b1 Freq:3.862GHz MLOG,S43: Band:b1 Freq:3.9115GHz MLOG,S43: Band:b1 Freq:3.961GHz MLOG,S43: Band:b1 Freq:4.0105GHz MLOG,S43: Band:b1 Freq:4.06GHz MLOG,S43: Band:b1 Freq:4.1095GHz MLOG,S43: Band:b1 Freq:4.159GHz MLOG,S43: Band:b1 Freq:4.2085GHz MLOG,S43: Band:b1 Freq:4.258GHz MLOG,S43: Band:b1 Freq:4.3075GHz MLOG,S43: Band:b1 Freq:4.357GHz MLOG,S43: Band:b1 Freq:4.4065GHz MLOG,S43: Band:b1 Freq:4.456GHz MLOG,S43: Band:b1 Freq:4.5055GHz MLOG,S43: Band:b1 Freq:4.555GHz MLOG,S43: Band:b1 Freq:4.6045GHz MLOG,S43: Band:b1 Freq:4.654GHz MLOG,S43: Band:b1 Freq:4.7035GHz MLOG,S43: Band:b1 Freq:4.753GHz MLOG,S43: Band:b1 Freq:4.8025GHz MLOG,S43: Band:b1 Freq:4.852GHz MLOG,S43: Band:b1 Freq:4.9015GHz MLOG,S43: Band:b1 Freq:4.951GHz MLOG,S43: Band:b1 Freq:5.0005GHz MLOG,S43: Band:b1 Freq:5.05GHz MLOG,S43: Band:b1 Freq:5.0995GHz MLOG,S43: Band:b1 Freq:5.149GHz MLOG,S43: Band:b1 Freq:5.1985GHz MLOG,S43: Band:b1 Freq:5.248GHz MLOG,S43: Band:b1 Freq:5.2975GHz MLOG,S43: Band:b1 Freq:5.347GHz MLOG,S43: Band:b1 Freq:5.3965GHz MLOG,S43: Band:b1 Freq:5.446GHz MLOG,S43: Band:b1 Freq:5.4955GHz MLOG,S43: Band:b1 Freq:5.545GHz MLOG,S43: Band:b1 Freq:5.5945GHz MLOG,S43: Band:b1 Freq:5.644GHz MLOG,S43: Band:b1 Freq:5.6935GHz MLOG,S43: Band:b1 Freq:5.743GHz MLOG,S43: Band:b1 Freq:5.7925GHz MLOG,S43: Band:b1 Freq:5.842GHz MLOG,S43: Band:b1 Freq:5.8915GHz MLOG,S43: Band:b1 Freq:5.941GHz MLOG,S43: Band:b1 Freq:5.9905GHz MLOG,S43: Band:b1 Freq:6.04GHz MLOG,S43: Band:b1 Freq:6.0895GHz MLOG,S43: Band:b1 Freq:6.139GHz MLOG,S43: Band:b1 Freq:6.1885GHz MLOG,S43: Band:b1 Freq:6.238GHz MLOG,S43: Band:b1 Freq:6.2875GHz MLOG,S43: Band:b1 Freq:6.337GHz MLOG,S43: Band:b1 Freq:6.3865GHz MLOG,S43: Band:b1 Freq:6.436GHz MLOG,S43: Band:b1 Freq:6.4855GHz MLOG,S43: Band:b1 Freq:6.535GHz MLOG,S43: Band:b1 Freq:6.5845GHz MLOG,S43: Band:b1 Freq:6.634GHz MLOG,S43: Band:b1 Freq:6.6835GHz MLOG,S43: Band:b1 Freq:6.733GHz MLOG,S43: Band:b1 Freq:6.7825GHz MLOG,S43: Band:b1 Freq:6.832GHz MLOG,S43: Band:b1 Freq:6.8815GHz MLOG,S43: Band:b1 Freq:6.931GHz MLOG,S43: Band:b1 Freq:6.9805GHz MLOG,S43: Band:b1 Freq:7.03GHz MLOG,S43: Band:b1 Freq:7.0795GHz MLOG,S43: Band:b1 Freq:7.129GHz MLOG,S43: Band:b1 Freq:7.1785GHz MLOG,S43: Band:b1 Freq:7.228GHz MLOG,S43: Band:b1 Freq:7.2775GHz MLOG,S43: Band:b1 Freq:7.327GHz MLOG,S43: Band:b1 Freq:7.3765GHz MLOG,S43: Band:b1 Freq:7.426GHz MLOG,S43: Band:b1 Freq:7.4755GHz MLOG,S43: Band:b1 Freq:7.525GHz MLOG,S43: Band:b1 Freq:7.5745GHz MLOG,S43: Band:b1 Freq:7.624GHz MLOG,S43: Band:b1 Freq:7.6735GHz MLOG,S43: Band:b1 Freq:7.723GHz MLOG,S43: Band:b1 Freq:7.7725GHz MLOG,S43: Band:b1 Freq:7.822GHz MLOG,S43: Band:b1 Freq:7.8715GHz MLOG,S43: Band:b1 Freq:7.921GHz MLOG,S43: Band:b1 Freq:7.9705GHz MLOG,S43: Band:b1 Freq:8.02GHz MLOG,S43: Band:b1 Freq:8.0695GHz MLOG,S43: Band:b1 Freq:8.119GHz MLOG,S43: Band:b1 Freq:8.1685GHz MLOG,S43: Band:b1 Freq:8.218GHz MLOG,S43: Band:b1 Freq:8.2675GHz MLOG,S43: Band:b1 Freq:8.317GHz MLOG,S43: Band:b1 Freq:8.3665GHz MLOG,S43: Band:b1 Freq:8.416GHz MLOG,S43: Band:b1 Freq:8.4655GHz MLOG,S43: Band:b1 Freq:8.515GHz MLOG,S43: Band:b1 Freq:8.5645GHz MLOG,S43: Band:b1 Freq:8.614GHz MLOG,S43: Band:b1 Freq:8.6635GHz MLOG,S43: Band:b1 Freq:8.713GHz MLOG,S43: Band:b1 Freq:8.7625GHz MLOG,S43: Band:b1 Freq:8.812GHz MLOG,S43: Band:b1 Freq:8.8615GHz MLOG,S43: Band:b1 Freq:8.911GHz MLOG,S43: Band:b1 Freq:8.9605GHz MLOG,S43: Band:b1 Freq:9.01GHz MLOG,S43: Band:b1 Freq:9.0595GHz MLOG,S43: Band:b1 Freq:9.109GHz MLOG,S43: Band:b1 Freq:9.1585GHz MLOG,S43: Band:b1 Freq:9.208GHz MLOG,S43: Band:b1 Freq:9.2575GHz MLOG,S43: Band:b1 Freq:9.307GHz MLOG,S43: Band:b1 Freq:9.3565GHz MLOG,S43: Band:b1 Freq:9.406GHz MLOG,S43: Band:b1 Freq:9.4555GHz MLOG,S43: Band:b1 Freq:9.505GHz MLOG,S43: Band:b1 Freq:9.5545GHz MLOG,S43: Band:b1 Freq:9.604GHz MLOG,S43: Band:b1 Freq:9.6535GHz MLOG,S43: Band:b1 Freq:9.703GHz MLOG,S43: Band:b1 Freq:9.7525GHz MLOG,S43: Band:b1 Freq:9.802GHz MLOG,S43: Band:b1 Freq:9.8515GHz MLOG,S43: Band:b1 Freq:9.901GHz MLOG,S43: Band:b1 Freq:9.9505GHz MLOG,S43: Band:b1 Freq:10GHz MLOG
Upper Limits----->,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Lower Limits----->,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
Measurement Unit----->,,,,,,
,2021/7/10 15:41:46,2021/7/10 15:41:49,HV0-1,FAIL,S21 S43 S11 S22 S33 S44 S13 S24 S23 S14 ,-80.1670268608,-78.974253675,-80.4500947076,-80.6226172616,-81.040611119,-81.0581758898,-80.7668635183,-80.3700974664,-81.2292109893,-81.1790451281,-80.3977902059,-83.5763461549,-84.1351250271,-86.515762895,-87.1412954217,-85.542936007,-86.7547036037,-89.2957095442,-86.8426162766,-87.2888852213,-85.3678326225,-86.249675545,-87.8370742388,-86.328749274,-85.1904892211,-86.4344331816,-85.9464114222,-85.6686939507,-83.7218560125,-82.393314904,-83.1049413756,-81.2758727193,-78.2573361295,-78.0618691163,-78.4222612943,-78.9711223583,-77.9472724069,-79.1520312975,-79.7646377842,-80.8620413745,-83.257423671,-82.8411046241,-83.2629492873,-82.8922611944,-80.4648899125,-79.9600388552,-78.8506363795,-76.0258259355,-76.632239682,-76.0924000628,-78.4995867581,-80.506735061,-83.5761142167,-83.3193633725,-83.0486207606,-81.7716859808,-83.2738195449,-83.2845509313,-81.8665565715,-78.8886132706,-78.8424202153,-80.1960334165,-84.2592463019,-82.7841382211,-82.0229613877,-82.7869321502,-84.0360028528,-85.646697343,-86.6385585532,-83.5392400657,-83.9313932765,-83.6134707611,-82.2827334959,-82.9854453238,-82.1914224514,-79.9828009562,-81.0267480902,-80.8084519672,-80.6017564786,-81.1733755111,-79.5341798566,-78.7473339589,-80.1910315339,-80.2059922302,-78.8845201901,-80.0527807138,-80.0406808844,-79.7845884776,-80.7887079343,-79.6586367224,-78.1211678613,-78.867210778,-77.5738084427,-76.7574381828,-77.5807637353,-78.6528844017,-78.9234681643,-80.1473081585,-79.6501793088,-80.2801153128,-82.4535527967,-81.615799441,-80.6625329681,-79.9155106394,-79.0302316177,-79.9081435912,-78.8186436897,-79.7608941398,-80.7309084618,-81.1976005382,-81.5906701076,-80.8783850633,-80.7905472164,-81.0618203127,-78.2905398979,-78.0228306481,-77.4456780598,-77.1787260609,-77.762493196,-78.1096892675,-79.0374520401,-79.9838875693,-80.2020471454,-79.3974363702,-80.984162366,-81.0321391465,-80.806947004,-81.1606983123,-80.6700185642,-80.4114085888,-80.5998324832,-79.6233219582,-80.5257891212,-80.4758766583,-78.5424578528,-78.0522823781,-77.3191555867,-78.1784292922,-77.8946506568,-76.2672749814,-77.3435721014,-77.6908576641,-78.1597582187,-81.0672314742,-82.4297036131,-82.7413987976,-83.5991383213,-83.765755333,-84.0419247317,-85.8172999894,-83.3337975621,-81.128387401,-80.8388271732,-81.8117502366,-79.3879264689,-79.4853514058,-77.2883755746,-77.5233466856,-78.1285287688,-77.9119568866,-76.9303526384,-78.1290669828,-78.0841314149,-78.566824535,-78.8381664091,-78.5954074847,-78.0821937747,-76.0823736852,-74.8908452747,-75.2687760432,-74.2027030627,-73.1538176947,-73.1148798401,-71.9795564025,-72.2968245689,-71.2479334072,-70.0874848909,-69.6614203129,-70.1620715709,-69.0378448016,-69.8958858517,-68.9915365448,-69.9916767459,-69.7344783959,-70.0950158685,-69.1285414709,-68.39966691,-68.2680370487,-69.1302814594,-72.9426943205,-72.2938848127,-71.3200927684,-71.8513641468,-72.9254378027,-72.2063626845,-71.8971741838,-66.7860716804,-67.9995385988,-67.6054453812,-66.478144349,-72.8876274813
,2021/7/10 15:41:51,2021/7/10 15:41:54,HV0-1,FAIL,S21 S43 S11 S22 S33 S44 S13 S24 S23 S14 ,-91.0700627507,-92.6573768251,-93.0365225713,-92.3994740133,-92.5874822265,-93.8408865415,-92.7988857621,-92.3240857222,-93.1390140183,-92.8728138118,-93.0927649108,-92.4543413182,-91.0644644496,-91.4845729447,-90.2579687455,-90.0600977324,-89.7219101497,-89.7468208052,-90.0988387059,-89.7355460867,-89.0029826153,-89.6800519461,-89.7872735299,-90.0260594114,-89.3133621474,-91.3236198096,-91.2036642069,-92.34353246,-91.97733649,-91.2682700984,-91.6967290933,-92.1359820053,-90.5040399029,-90.2038920815,-90.4765453226,-90.2530862078,-89.3595174592,-89.3693923596,-89.5109954919,-88.219504019,-89.7115316531,-89.212367517,-88.478318065,-89.5415277466,-88.296734482,-87.4122486659,-87.8246438605,-86.3547817977,-85.9315876041,-86.4530702149,-86.451454895,-86.9612228968,-87.8558834891,-87.1065684227,-87.7617864339,-89.5920230302,-89.9861037625,-90.1676220541,-89.8809975699,-90.3138390496,-91.8708164357,-90.821400596,-88.9126769711,-87.9180184967,-87.5358676046,-87.5438386265,-87.2895825831,-87.4910353976,-89.0870172742,-88.8130191887,-90.1897458019,-90.4541609586,-90.8809349395,-90.1217650853,-88.4731444158,-86.6512775733,-87.0806053034,-85.79651387,-86.0093758619,-85.5915914815,-85.7851457967,-86.0066288892,-87.8674970033,-86.8977985112,-87.2151073632,-87.3921707378,-87.5290788576,-86.5979815116,-88.564064993,-87.8126706388,-88.460806403,-89.4762423133,-89.0457075036,-89.314333721,-90.6964035302,-89.2801910589,-88.9399125507,-88.510454306,-87.9967022713,-87.2539704856,-86.6900923653,-85.8602124465,-84.5102741528,-84.7629124092,-84.4740520582,-84.1041698104,-84.5977747027,-84.4547406332,-84.9158430575,-86.9780769587,-88.4529472461,-89.6460639618,-89.1690271419,-89.4686604934,-93.2791962205,-93.6522965952,-93.407571068,-92.4081702467,-91.7560135981,-92.4459375692,-93.4938527185,-91.1970788128,-89.7851283016,-89.2189582652,-88.348241624,-88.7024363584,-88.6460408109,-86.6027983308,-85.060014941,-85.7602566408,-86.7156505811,-86.0305788821,-85.4734738384,-85.1919807783,-86.0158079055,-87.228760411,-87.2193554314,-87.2971772806,-88.2124517457,-88.7248427375,-88.8550647395,-88.9787558665,-88.2534043055,-88.381465798,-87.2654400799,-86.8956496948,-87.1893946114,-87.3258027706,-87.5377523518,-87.0388348454,-86.1409368597,-85.265211199,-85.9180830572,-85.7426270091,-85.7093811105,-84.9996039867,-86.1952330973,-87.8847248577,-89.1170858397,-87.9633453601,-87.2420505032,-86.2920291529,-86.8033948348,-86.1212828259,-85.7586903494,-85.0845253439,-86.1437161566,-85.1571490506,-86.6485182625,-85.0553727433,-83.0560085663,-81.512137653,-80.581180485,-78.8894697791,-79.8667242328,-78.4855321882,-78.2757682285,-79.3674834319,-80.0967408545,-80.3417109097,-80.2175125345,-79.4449672692,-78.286295,-77.6715215329,-78.0331079528,-77.0243843876,-77.5338673462,-77.7143707763,-77.06088585,-78.1361597422,-78.0878339956,-77.7908259298,-78.9261749924,-78.2726781975,-78.7245170341,-78.8589538998,-78.8149132384,-80.3893429608,-79.3916662096,-79.0559088417,-84.2008731425
