SWVersion:1.0
Serial Number,Test Start Time,Test Stop Time, SubStation ID, Overall Result, FailingBands,Frequency（GHz）,Mag Log(dB),
AMV0112820024671W31,2021/6/10 17:48:28,2021/6/10 17:48:30,HV0-1,PASS,NONE,6.495,-13.6005324473,
,2021/6/10 17:48:32,2021/6/10 17:48:34,HV0-1,PASS,NONE,6.446,-14.8461867199,
,2021/6/10 17:48:36,2021/6/10 17:48:38,HV0-1,PASS,NONE,6.505,-14.958141955,
,2021/6/10 17:48:39,2021/6/10 17:48:41,HV0-1,PASS,NONE,6.495,-15.0059257109,
,2021/6/10 17:48:43,2021/6/10 17:48:45,HV0-1,PASS,NONE,6.456,-14.1454696041,
,2021/6/10 17:48:47,2021/6/10 17:48:49,HV0-1,PASS,NONE,6.456,-13.9403710556,
,2021/6/10 17:48:51,2021/6/10 17:48:52,HV0-1,PASS,NONE,6.456,-14.2776738429,
,2021/6/10 17:48:54,2021/6/10 17:48:56,HV0-1,PASS,NONE,6.456,-14.8036535197,
,2021/6/10 17:48:58,2021/6/10 17:49:00,HV0-1,PASS,NONE,6.436,-13.7902421508,
,2021/6/10 17:49:02,2021/6/10 17:49:04,HV0-1,PASS,NONE,6.446,-13.5324815908,
,2021/6/10 17:49:06,2021/6/10 17:49:08,HV0-1,PASS,NONE,6.456,-13.2075202446,
,2021/6/10 17:49:10,2021/6/10 17:49:12,HV0-1,PASS,NONE,6.525,-12.6325120665,
,2021/6/10 17:49:14,2021/6/10 17:49:16,HV0-1,FAIL,S44 ,6.505,-11.9980240184,
,2021/6/10 17:49:17,2021/6/10 17:49:19,HV0-1,PASS,NONE,6.505,-11.3312370536,
AMV0112820024671W31,2021/6/10 17:50:54,2021/6/10 17:50:56,HV0-1,FAIL,S22 ,6.386,-11.925715826,
,2021/6/10 17:50:58,2021/6/10 17:51:00,HV0-1,PASS,NONE,6.446,-11.413877472,
AMV2204820024671WK2,2021/6/10 17:51:50,2021/6/10 17:51:52,HV0-1,FAIL,S44 ,6.446,-11.9213847955,
,2021/6/10 17:51:53,2021/6/10 17:51:55,HV0-1,FAIL,S44 ,6.505,-12.2566126402,
